"EntityId","Chart Label","Technology","Technology Subtype","Year","Official Program Number","Fixed O M dollar per kW","","Reference Name","Publication Year","Report Author(s)","Dataset name","Dataset web source"
"g38543","Offshore","Wind-Offshore","","2020","","99.01","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38548","Offshore","Wind-Offshore","","2045","","99.01","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38541","Offshore","Wind-Offshore","","2010","","99.01","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g38546","Offshore","Wind-Offshore","","2035","","99.01","","Black and Veatch 2012","2012","Black and Veatch","COST AND PERFORMANCE DATA FOR POWER GENERATION TECHNOLOGIES","http://bv.com/docs/reports-studies/nrel-cost-report.pdf"
"g42352","Offshore","Wind-Offshore","","2012","","100","","Lazard 2012","2012","Lazard","Levelized Cost of Energy Analysis - Version 6.0","https://www.misoenergy.org/Library/Repository/Meeting%20Material/Stakeholder/PAC/2012/20121221/20121221%20PAC%20Supplemental%20Levelized%20Cost%20of%20Energy%20Analysis.pdf"
"g38848","Offshore","Wind-Offshore","","2010","","107","","Tegan et al., 2012","2012","Tegan et al","2010 Cost of Wind Energy Review","http://www.nrel.gov/docs/fy12osti/52920.pdf"
"g42075","Offshore","Wind-Offshore","","2010","","114","","IEA 2012","2012","IEA","Energy Technology Perspectives 2012 Pathways to a Clean Energy System","http://www.iea.org/publications/freepublications/publication/ETP2012_free.pdf"
"g42382","Offshore","Wind-Offshore","","2013","","60","","Lazard 2013","2013","Lazard","Levelized Cost of Energy Analysis - Version 7.0","http://gallery.mailchimp.com/ce17780900c3d223633ecfa59/files/Lazard_Levelized_Cost_of_Energy_v7.0.1.pdf"
"g41914","Offshore","Wind-Offshore","","2030","","72.71","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41912","Offshore","Wind-Offshore","","2020","","72.71","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41910","Offshore","Wind-Offshore","","2016","","72.71","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41915","Offshore","Wind-Offshore","","2040","","72.71","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41913","Offshore","Wind-Offshore","","2025","","72.71","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41911","Offshore","Wind-Offshore","","2018","","72.71","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g41916","Offshore","Wind-Offshore","","2050","","72.71","","EPA 2013g","2013","EPA","Environmental Protection Agency (2013). Data from Integrated Power Model (IPM), ICF International.","http://www.epa.gov/airmarkets/documents/ipm/Chapter_4.pdf"
"g38879","Offshore","Wind-Offshore","","2013","","74","","AEO 2013","2013","Energy Information Administration","Annual Energy Outlook 2013","http://www.eia.gov/forecasts/capitalcost/pdf/updated_capcost.pdf"
"g42383","Offshore","Wind-Offshore","","2013","","100","","Lazard 2013","2013","Lazard","Levelized Cost of Energy Analysis - Version 7.0","http://gallery.mailchimp.com/ce17780900c3d223633ecfa59/files/Lazard_Levelized_Cost_of_Energy_v7.0.1.pdf"
"g42165","Offshore","Wind-Offshore","","2014","","40","","IPCC 2014","2014","IPCC","IPCC Annex 3 AR5","http://report.mitigation2014.org/report/ipcc_wg3_ar5_annex-iii.pdf"
"g39678","Offshore","Wind-Offshore","","2014","","60","","Lazard 2014","2014","Lazard","Lazard Levelized Cost of Energy Analysis, version 8.0","http://www.lazard.com/PDF/Levelized%20Cost%20of%20Energy%20-%20Version%208.0.pdf"
"g39679","Offshore","Wind-Offshore","","2014","","100","","Lazard 2014","2014","Lazard","Lazard Levelized Cost of Energy Analysis, version 8.0","http://www.lazard.com/PDF/Levelized%20Cost%20of%20Energy%20-%20Version%208.0.pdf"
"g42166","Offshore","Wind-Offshore","","2014","","130","","IPCC 2014","2014","IPCC","IPCC Annex 3 AR5","http://report.mitigation2014.org/report/ipcc_wg3_ar5_annex-iii.pdf"
"g40868","Offshore","Wind-Offshore","","2014","","73.96","","AEO 2015","2015","AEO","Annual Energy Outlook 2015","http://www.eia.gov/forecasts/aeo/assumptions/pdf/table_8.2.pdf"
"g41330","Offshore","Wind-Offshore","","2014","","73.96","","AEO 2015","2015","AEO","Annual Energy Outlook 2015","http://www.eia.gov/forecasts/aeo/assumptions/pdf/table_8.2.pdf"
"g39621","Photovoltaic","Photovoltaic","","2017","DOE","13","","DOE 2013","2013","DOE","DOE Program Estimate",""
"g39620","Photovoltaic","Photovoltaic","","2012","DOE","30","","DOE 2013","2013","DOE","DOE Program Estimate",""
"g42727","Photovoltaic","Photovoltaic","","2038","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42732","Photovoltaic","Photovoltaic","","2043","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42737","Photovoltaic","Photovoltaic","","2048","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42710","Photovoltaic","Photovoltaic","","2021","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42715","Photovoltaic","Photovoltaic","","2026","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42720","Photovoltaic","Photovoltaic","","2031","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42725","Photovoltaic","Photovoltaic","","2036","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42730","Photovoltaic","Photovoltaic","","2041","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42735","Photovoltaic","Photovoltaic","","2046","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42713","Photovoltaic","Photovoltaic","","2024","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42718","Photovoltaic","Photovoltaic","","2029","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42723","Photovoltaic","Photovoltaic","","2034","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42728","Photovoltaic","Photovoltaic","","2039","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42733","Photovoltaic","Photovoltaic","","2044","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42738","Photovoltaic","Photovoltaic","","2049","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42711","Photovoltaic","Photovoltaic","","2022","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42716","Photovoltaic","Photovoltaic","","2027","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42721","Photovoltaic","Photovoltaic","","2032","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42726","Photovoltaic","Photovoltaic","","2037","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42731","Photovoltaic","Photovoltaic","","2042","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42736","Photovoltaic","Photovoltaic","","2047","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42709","Photovoltaic","Photovoltaic","","2020","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42714","Photovoltaic","Photovoltaic","","2025","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42719","Photovoltaic","Photovoltaic","","2030","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42724","Photovoltaic","Photovoltaic","","2035","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42729","Photovoltaic","Photovoltaic","","2040","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42734","Photovoltaic","Photovoltaic","","2045","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42739","Photovoltaic","Photovoltaic","","2050","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42712","Photovoltaic","Photovoltaic","","2023","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42717","Photovoltaic","Photovoltaic","","2028","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42722","Photovoltaic","Photovoltaic","","2033","NREL","8","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42708","Photovoltaic","Photovoltaic","","2019","NREL","9","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42707","Photovoltaic","Photovoltaic","","2018","NREL","11","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42706","Photovoltaic","Photovoltaic","","2017","NREL","13","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42705","Photovoltaic","Photovoltaic","","2016","NREL","15","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42704","Photovoltaic","Photovoltaic","","2015","NREL","16","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42703","Photovoltaic","Photovoltaic","","2014","NREL","17","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g42702","Photovoltaic","Photovoltaic","","2013","NREL","18","","NREL_ATB 2015","2015","NREL","NREL Annual Technology Baseline 2015","http://www.nrel.gov/analysis/data_tech_baseline.html"
"g26013","Photovoltaic","Photovoltaic","","2050","","2.17","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26012","Photovoltaic","Photovoltaic","","2049","","2.19","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26011","Photovoltaic","Photovoltaic","","2048","","2.2","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26010","Photovoltaic","Photovoltaic","","2047","","2.21","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
"g26009","Photovoltaic","Photovoltaic","","2046","","2.22","","GPRA 2009","2009","GPRA","Government Performance and Results Act (2009). Data from Market Allocation (MARKAL) model, International Energy Agency and Brookhaven National Laboratory",""
